SEED,protected_att,target,method,k_parameter,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
1,gender,income,k-anonymity,4,4,0.39096113809854266,0.25523744420764805,-0.018014110571362485,0.24204105870159837,0.03088807260822668,0.7954198473282442,0.8073526391456152,0.7962325298764432,0.8187877525515518,0.7942645560652013,"[[3363 1006]
 [ 870 3931]]",0.19254845237220825,3.31313477419586,0.12287764
1,gender,income,k-anonymity,5,5,0.3904117510987741,0.26209604996850167,-0.014659958362248426,0.23958889328596983,0.039594289634055424,0.7918211559432934,0.8037017994858612,0.7936636880584891,0.8139970839408457,0.790724795117596,"[[3353 1016]
 [ 893 3908]]",0.19394567564611948,3.2790815830230713,0.12414308
1,gender,income,k-anonymity,6,6,0.3989850798056905,0.2596410524481617,-0.021787531806615745,0.2589154838921294,0.02770218407647762,0.7904034896401309,0.8038375178607879,0.7880728437062238,0.8202457821287232,0.7889281096498503,"[[3310 1059]
 [ 863 3938]]",0.15427792149407513,4.943489074707031,0.1074441
1,gender,income,k-anonymity,7,7,0.4029030765671987,0.2653118340102135,-0.02102128151746463,0.26113122929461213,0.024456325144234015,0.7912758996728463,0.8045742291198693,0.7891047466453034,0.820662362007915,0.7898230555747975,"[[3316 1053]
 [ 861 3940]]",0.15504416261715842,4.419006824493408,0.1077586
1,gender,income,k-anonymity,8,8,0.4033946333564654,0.2722497888938036,-0.01639486467730744,0.255850969343353,0.028863728565809987,0.7923664122137405,0.805277152791982,0.7910387783805505,0.8200374921891272,0.7909983753003315,"[[3329 1040]
 [ 864 3937]]",0.15583033554038334,4.805347919464111,0.10849785
1,gender,income,k-anonymity,9,9,0.40342354846171646,0.2683689198064525,-0.020038167938931206,0.2594549901023081,0.0239665339673778,0.7916030534351145,0.8045012787723785,0.7905106554081223,0.8189960424911477,0.7902487651228913,"[[3327 1042]
 [ 869 3932]]",0.1554172344839117,3.341964130789597,0.10825458
1,gender,income,k-anonymity,10,10,0.40131274577839465,0.27217043977106703,-0.016626185519315273,0.25312596245309404,0.029821314141752264,0.7911668484187568,0.8035695968817315,0.7916329830234439,0.8158716933972089,0.7899454598823993,"[[3338 1031]
 [ 884 3917]]",0.15452773018882104,3.609046498783157,0.107755326
1,gender,income,k-anonymity,25,25,0.3964839232014805,0.26710174648491425,-0.013532269257460094,0.24879755929350028,0.041733787091593366,0.7905125408942203,0.8038795303726392,0.7883460152182619,0.8200374921891272,0.7890528500085028,"[[3312 1057]
 [ 864 3937]]",0.08409559265820672,4.707657319158409,0.07709609
1,gender,income,k-anonymity,50,50,0.4118956743002545,0.29962121516747764,-0.00821188989127919,0.25625714318575754,0.037540652232794236,0.7875681570338059,0.7999178307313065,0.7890577507598784,0.8110810247865028,0.7864056989347941,"[[3328 1041]
 [ 907 3894]]",0.0717716345038972,4.180070824519164,0.06801206
1,gender,income,k-anonymity,75,75,0.4093511450381679,0.2830289383033764,-0.014775618783252287,0.27007323056659444,0.04323313334039691,0.7816793893129771,0.7969574036511157,0.7766356987546946,0.8183711726723599,0.7798653757616778,"[[3239 1130]
 [ 872 3929]]",0.04902198115645252,2.6785173595013076,0.047870513
1,gender,income,k-anonymity,100,100,0.4138329863520703,0.2892819708606431,-0.012202174415914868,0.2725102736210217,0.04348131731960725,0.7830970556161396,0.7987860394537177,0.7765538945712038,0.8223286815246823,0.7811574742024876,"[[3233 1136]
 [ 853 3948]]",0.04921995574660051,2.2373575295932895,0.048059784
2,gender,income,k-anonymity,1,1,0.36399457677001895,0.2189388190046363,-0.007826219152329172,0.19387835282572913,0.06920850407255319,0.8135223555070883,0.8220973782771536,0.8033753558357055,0.8417128248828292,0.8128358583752842,"[[3509  967]
 [ 743 3951]]",1.5562768037255876,1.4951400756835938,0.23189774
2,gender,income,k-anonymity,2,2,0.3704792050417672,0.23981118939042867,-0.0019843343800066693,0.20792766398488416,0.09165501771002182,0.797164667393675,0.808286951144094,0.7829472843450479,0.8353216872603323,0.7962354638267701,"[[3389 1087]
 [ 773 3921]]",0.35555252785160474,3.1734181520032183,0.19540243
2,gender,income,k-anonymity,3,3,0.376820087542754,0.25479526115368334,0.0033069153045451882,0.2116833984336731,0.09825672393830509,0.7946564885496183,0.8064549285640867,0.7791459781529295,0.8357477631018321,0.7936558297189231,"[[3364 1112]
 [ 771 3923]]",0.30109774690428937,3.309074842786247,0.18344474
2,gender,income,k-anonymity,4,4,0.3623602652482588,0.23275653639764393,0.0017153625664334538,0.20216912702656242,0.10631712759886547,0.7932388222464558,0.8056182079147016,0.7764822134387351,0.8370259906263315,0.7921725127394392,"[[3345 1131]
 [ 765 3929]]",0.263432482108882,3.6661480009923624,0.16875026
2,gender,income,k-anonymity,5,5,0.36551787886365783,0.2315633178192531,0.0006063576809836047,0.20995874610625093,0.10516920587698819,0.7921483097055616,0.8057876502954963,0.772265625,0.8423519386450788,0.7909257459087772,"[[3310 1166]
 [ 740 3954]]",0.26019715297449253,3.2708844032387674,0.16830432
2,gender,income,k-anonymity,6,6,0.3642059195477962,0.24022590560364998,0.001884763607383655,0.20357401774303244,0.10782824031584493,0.7899672846237732,0.8018926146883357,0.7752585521081942,0.8304218150830848,0.7889821318489597,"[[3346 1130]
 [ 796 3898]]",0.25311180559092644,2.6363247526842843,0.16789456
2,gender,income,k-anonymity,7,7,0.37674377536964426,0.24905415600493408,-3.7039455899057216e-05,0.21856887792358162,0.09751114046382525,0.7917121046892039,0.8045435939418747,0.7741236707365104,0.8374520664678313,0.7905982405618871,"[[3329 1147]
 [ 763 3931]]",0.2515411570998795,2.3550935105343767,0.16652068
2,gender,income,k-anonymity,8,8,0.3818740123606112,0.25326232227647305,-0.0018486501378820464,0.22866752730952014,0.09628747110598745,0.788113413304253,0.8018762108697869,0.7690201447291218,0.8376651043885812,0.7869067255633702,"[[3295 1181]
 [ 762 3932]]",0.24018347087973377,2.5452651977539062,0.15920801
2,gender,income,k-anonymity,9,9,0.4261175879623076,0.3381884792843375,0.0008773993465042151,0.25075592412418546,0.060915575152379664,0.7869138495092693,0.7947478991596638,0.7838789888106092,0.805922454196847,0.7864509500653583,"[[3433 1043]
 [ 911 3783]]",0.16022776460430968,2.3476359844207764,0.12273199
2,gender,income,k-anonymity,10,10,0.41598375623767586,0.32074577280491434,0.00164776555941748,0.24335595769612467,0.07136733903136883,0.788113413304253,0.7970757180156658,0.7818070067609096,0.8129527055815935,0.7875085243725662,"[[3411 1065]
 [ 878 3816]]",0.1654427525091799,2.9816198348999023,0.12634072
2,gender,income,k-anonymity,25,25,0.4601931248124537,0.3938499992164606,-0.004582761150905168,0.28743619665076475,0.034061759262265845,0.773391494002181,0.7792180195495113,0.7772361169987283,0.7812100553898594,0.7732010956127136,"[[3425 1051]
 [1027 3667]]",0.10470240219234084,1.9816515445709229,0.09213503
2,gender,income,k-anonymity,50,50,0.5218330979239876,0.47095867165445465,-0.004269450929829222,0.34900131560794195,-0.018574156641357864,0.770556161395856,0.7783863492732251,0.7697916666666667,0.7871751171708564,0.7701514549214424,"[[3371 1105]
 [ 999 3695]]",0.08495350424416648,2.0954198837280273,0.075318515
2,gender,income,k-anonymity,75,75,0.5501259586614615,0.5072510975148369,-0.004015349368403753,0.38032643963928947,-0.034631763035925744,0.7656488549618321,0.7750915750915751,0.7617774120551327,0.7888794205368556,0.7650831419038164,"[[3318 1158]
 [ 991 3703]]",0.07864163381025523,1.1181809902191162,0.069958314
2,gender,income,k-anonymity,100,100,0.45754371431990576,0.40706327192623093,-0.0028810160314935995,0.27710100851155717,0.033290903662197,0.7694656488549618,0.7717555603541352,0.782399299474606,0.7613975287601193,0.7696621245230446,"[[3482  994]
 [1120 3574]]",0.08162233794678224,1.0674505233764648,0.070405856
3,gender,income,k-anonymity,1,1,0.35869620265163055,0.19475736938228616,-0.014847885344263734,0.19769551431129248,0.05453600286393434,0.8171210468920392,0.8277703604806409,0.8111916264090178,0.8450408890752779,0.8159537551488636,"[[3463  938]
 [ 739 4030]]",1.5732355869971109,1.6706040225339103,0.23160076
3,gender,income,k-anonymity,2,2,0.3835046967524228,0.22650556010719103,-0.018239134232195697,0.23783552641449984,0.05095067417648069,0.8007633587786259,0.8141214772611659,0.7907114624505929,0.8389599496749843,0.799166409738651,"[[3342 1059]
 [ 768 4001]]",0.35971549430617805,3.438731024272916,0.19617094
3,gender,income,k-anonymity,3,3,0.3934268486057341,0.2536436197449946,-0.0106942689735392,0.24411031423327184,0.06191366636380402,0.7934569247546347,0.8073637103336045,0.783922575548094,0.8322499475781087,0.7918350396831693,"[[3307 1094]
 [ 800 3969]]",0.3075319743586659,3.800143959176501,0.18617764
3,gender,income,k-anonymity,4,4,0.37175746693586503,0.2164385337190844,-0.0159858846915798,0.22630872181127998,0.0647930229569984,0.797928026172301,0.8114378752416811,0.7882562277580071,0.8360243237576012,0.7963352702632588,"[[3330 1071]
 [ 782 3987]]",0.27211309357836255,3.631320542781264,0.17260356
3,gender,income,k-anonymity,5,5,0.36337196627167095,0.20546900336252072,-0.0165175107550688,0.2176589296163483,0.06825683389922443,0.7989094874591057,0.8120668569099062,0.7900059488399762,0.8353952610610191,0.7973840654316684,"[[3342 1059]
 [ 785 3984]]",0.27034210096502,2.497605549860994,0.17197779
3,gender,income,k-anonymity,6,6,0.3878235153130243,0.24505756396470213,-0.011097795634058216,0.2428068438136106,0.06905736268594742,0.7908396946564885,0.8056343737332793,0.7795646205138262,0.8335080729712728,0.7890557860879994,"[[3277 1124]
 [ 794 3975]]",0.26636643812197575,3.1383724748574653,0.16898523
3,gender,income,k-anonymity,7,7,0.4056138953999315,0.2721956236025056,-0.011421158608997506,0.2560328487049068,0.05410132630858999,0.7906215921483097,0.8042015092800326,0.7828072265237245,0.8267980708743972,0.7891091013313135,"[[3307 1094]
 [ 826 3943]]",0.2529686219816631,1.9563071727752686,0.16500182
3,gender,income,k-anonymity,8,8,0.4009806510320398,0.2606406924744398,-0.014181389296252234,0.2575676304220619,0.05688754182353106,0.7890948745910578,0.8036149471974005,0.7790903721204961,0.8297336967917802,0.7873958190843701,"[[3279 1122]
 [ 812 3957]]",0.25280145181092434,2.098231554031372,0.16590188
3,gender,income,k-anonymity,9,9,0.43219601104417266,0.3321446630651851,-0.0006193728004073584,0.2673377194956663,0.05158660549195104,0.7848418756815704,0.7965350108280912,0.783685064935065,0.8098133780666806,0.7837978501330904,"[[3335 1066]
 [ 907 3862]]",0.16037392986421575,2.0063118934631348,0.121062696
3,gender,income,k-anonymity,10,10,0.42490734459145635,0.3194258645262601,-0.003264503601272395,0.2631672393184194,0.05330903724902747,0.7847328244274809,0.7964528768818313,0.7835260701967944,0.8098133780666806,0.7836842395900321,"[[3334 1067]
 [ 907 3862]]",0.1610351140635108,2.2460158409765794,0.121564016
3,gender,income,k-anonymity,25,25,0.46796038938968626,0.39358160726782393,-0.0011003549138849378,0.30348167264325043,0.03522582792577755,0.7704471101417666,0.7809801269378837,0.775092936802974,0.786957433424198,0.769756835321506,"[[3312 1089]
 [1016 3753]]",0.10448403460252861,1.228507399559021,0.09087015
3,gender,income,k-anonymity,50,50,0.5345222474539228,0.5062143158891904,0.005509357620763433,0.353585575177422,-0.030509330911602572,0.761504907306434,0.7683017268778473,0.7764453961456103,0.7603271126022227,0.7615541493481462,"[[3357 1044]
 [1143 3626]]",0.08879523030201895,1.1957166194915771,0.07635481
3,gender,income,k-anonymity,75,75,0.5329828880321846,0.49566296704046975,0.0031190715095282817,0.36148204274132645,-0.0116270636492537,0.7588876772082879,0.7681660899653979,0.768246644295302,0.7680855525267352,0.7585031261838402,"[[3296 1105]
 [1106 3663]]",0.08510937822589604,0.9905632138252258,0.072914705
3,gender,income,k-anonymity,100,100,0.4551360954597834,0.39731350384897673,-0.0033056687371104676,0.2791064632127514,0.023673471542991154,0.7672846237731734,0.7713244749249892,0.7887354810431734,0.7546655483329838,0.7678122106581983,"[[3437  964]
 [1170 3599]]",0.08376371406704881,1.111039638519287,0.07183709
4,gender,income,k-anonymity,1,1,0.3664941834912165,0.2330760527287279,0.005734666616634132,0.1929007312785198,0.07456782754300906,0.8149400218102508,0.825787906785751,0.8039176494103538,0.8488813845504433,0.8137683096037415,"[[3451  981]
 [ 716 4022]]",1.5462795761329913,1.2967696166886769,0.23100638
4,gender,income,k-anonymity,2,2,0.3916577923447489,0.2843983831219522,0.012559160348968978,0.22029023033680734,0.08515040728194834,0.7969465648854962,0.8092603974595369,0.7862261146496815,0.8336850991979738,0.795678289671189,"[[3358 1074]
 [ 788 3950]]",0.3521941749881281,3.1605912783469057,0.19437125
4,gender,income,k-anonymity,3,3,0.39667744524769816,0.2914769489478235,0.015038363380946329,0.2248877188980577,0.0869914693622228,0.7966194111232279,0.8096744565772017,0.7838371863268129,0.8372731110173068,0.795215977891325,"[[3338 1094]
 [ 771 3967]]",0.30262635804688265,2.966347228615977,0.18454154
4,gender,income,k-anonymity,4,4,0.39362815059993866,0.2895526011034525,0.013598523519864458,0.22250225281460545,0.08778630020240752,0.7946564885496183,0.807168458781362,0.7839665804654864,0.8317855635289152,0.7933747312229413,"[[3346 1086]
 [ 797 3941]]",0.29681735232217143,2.992992639541626,0.1815937
4,gender,income,k-anonymity,5,5,0.3905496343089265,0.27024497773159584,0.007842614601677789,0.23174079634042213,0.08578783297334325,0.7941112322791712,0.8089068825910931,0.7771295215869312,0.8433938370620515,0.7924099149209175,"[[3286 1146]
 [ 742 3996]]",0.26612753330870625,3.3770186176013226,0.17066403
4,gender,income,k-anonymity,6,6,0.4024550277832052,0.2923427723970268,0.007074009903872636,0.23991586752114358,0.07693269805124692,0.7916030534351145,0.8049004594180704,0.7795135455803837,0.8319966230476995,0.7902086003325139,"[[3317 1115]
 [ 796 3942]]",0.2615156687761933,3.3399304744602016,0.16825812
4,gender,income,k-anonymity,7,7,0.41187744421254036,0.30514248025813406,0.007229175751255035,0.2475490301851469,0.06990504021731381,0.7920392584514722,0.8050700194214454,0.7805748265609515,0.8311523849725623,0.7906890083707576,"[[3325 1107]
 [ 800 3938]]",0.2487184187167134,2.279944169115239,0.1627468
4,gender,income,k-anonymity,8,8,0.4138295793765503,0.2991533135646295,0.0028735334724758754,0.2600186801229312,0.07006322965261813,0.7877862595419848,0.8026769417967958,0.7724434035909445,0.8353735753482482,0.7861434663744852,"[[3266 1166]
 [ 780 3958]]",0.24556556287351863,2.4558579193264776,0.16191989
4,gender,income,k-anonymity,9,9,0.4269731725905731,0.3496060942472645,0.014731805699147782,0.2465291242433677,0.066580397890037,0.788113413304253,0.7977095262883914,0.7871378672693651,0.8085690164626425,0.7874072519136317,"[[3396 1036]
 [ 907 3831]]",0.1618869195880757,2.106541156768799,0.122456215
4,gender,income,k-anonymity,10,10,0.4203258418097665,0.3401326069962687,0.014753479316468088,0.24219221209440348,0.07410095145944207,0.7871319520174482,0.7972579975072704,0.7848670756646217,0.8100464330941326,0.7863409060777522,"[[3380 1052]
 [ 900 3838]]",0.16572797518806598,2.1748666763305664,0.12514642
4,gender,income,k-anonymity,25,25,0.4312967896736104,0.36488962148370685,0.0051978941438964865,0.2589547967740311,0.060209811524247425,0.772082878953108,0.7788827761320355,0.7808655070004242,0.7769100886449979,0.7719162356582391,"[[3399 1033]
 [1057 3681]]",0.10568313288766044,1.7675774607354637,0.09285921
4,gender,income,k-anonymity,50,50,0.5425251467875386,0.5418931590365699,0.02324177362219415,0.34693242172689415,-0.005847018626694678,0.760959651035987,0.7665104388581168,0.7737634408602151,0.7593921485859012,0.7610137638236365,"[[3380 1052]
 [1140 3598]]",0.08071320732093083,1.3942339420318604,0.07359333
4,gender,income,k-anonymity,75,75,0.5502693135652691,0.5444634809083667,0.019690858736753802,0.3629800652879544,-0.005169850483691452,0.7575790621592148,0.7649360262239611,0.7664759482941301,0.7634022794428029,0.7573780350282606,"[[3330 1102]
 [1121 3617]]",0.07587065310930988,1.0894832611083984,0.06955626
4,gender,income,k-anonymity,100,100,0.4478688040950844,0.42692548568490146,0.015259197053940743,0.2514071229014403,0.05277154420085539,0.7642311886586696,0.7634573304157549,0.7925942753293957,0.7363866610384129,0.7651924279921306,"[[3519  913]
 [1249 3489]]",0.08391063899227263,0.8412313461303711,0.07285849
5,gender,income,k-anonymity,1,1,0.3567483246787843,0.21458807394978596,0.0013574408613014066,0.1752138305991015,0.09334051868563897,0.8142857142857143,0.8233952089598673,0.807895807895808,0.839500951575386,0.8134681069518451,"[[3497  944]
 [ 759 3970]]",1.5360111315955916,1.5086078359342159,0.22665796
5,gender,income,k-anonymity,2,2,0.3807377673810933,0.2648733591857686,0.00870441682069556,0.20155004714568425,0.10494984384158856,0.7976008724100327,0.8082248398429428,0.7902606587189331,0.8270247409600339,0.7966467996626335,"[[3403 1038]
 [ 818 3911]]",0.35567769433882646,3.5455159655340576,0.19397983
5,gender,income,k-anonymity,3,3,0.3757149339650787,0.25208231406659254,0.006359334111357584,0.1999211923527576,0.10410742707942122,0.7990185387131952,0.8100978876867594,0.789991961414791,0.8312539648974413,0.7979733008454781,"[[3396 1045]
 [ 798 3931]]",0.30487809759635015,3.403706399457498,0.18393102
5,gender,income,k-anonymity,4,4,0.3745692694213563,0.24526595063520162,0.005069678941921452,0.20406196430001325,0.10557962899849072,0.7978189749182115,0.8100799016594961,0.7856149413868468,0.8361175724254599,0.796577137935315,"[[3362 1079]
 [ 775 3954]]",0.2697360003513501,3.7332245418100563,0.17125797
5,gender,income,k-anonymity,5,5,0.3686796858370648,0.2368578893161144,0.002473961875081754,0.20092518298571901,0.10673721260314073,0.7960741548527808,0.8080870279146142,0.7850448654037886,0.8325227320786636,0.7948923050170394,"[[3363 1078]
 [ 792 3937]]",0.2736961792514411,4.10788608566195,0.17457661
5,gender,income,k-anonymity,6,6,0.3622933669757608,0.2374275841763832,0.010141732541838255,0.19228902510568968,0.12433119580830432,0.7929116684841876,0.805967099213242,0.7797548438117833,0.8340029604567561,0.7915792780216679,"[[3327 1114]
 [ 785 3944]]",0.27138434312295473,3.8324260849123295,0.17313634
5,gender,income,k-anonymity,7,7,0.36708834116322836,0.24100609972998333,0.007359173066369906,0.19946975404170061,0.1187092787915035,0.7920392584514722,0.8050700194214454,0.779184804115552,0.8327341932755339,0.7907197199208114,"[[3325 1116]
 [ 791 3938]]",0.2544498518390193,2.870601177215576,0.16573818
5,gender,income,k-anonymity,8,8,0.37561649359727445,0.25920213167667605,0.009850081364418117,0.20288066667429278,0.11720969693780914,0.7913849509269356,0.8036135920336721,0.7809257781324821,0.8276591245506449,0.7902087561505758,"[[3343 1098]
 [ 815 3914]]",0.2600811096420006,2.5912084769370503,0.16970262
5,gender,income,k-anonymity,9,9,0.4292024862237455,0.35615697309792516,0.016291988810611557,0.23264761011417917,0.08356285224209747,0.7910577971646674,0.798527865404837,0.7941853168793139,0.8029181645168112,0.790673223217649,"[[3457  984]
 [ 932 3797]]",0.17283729441067533,2.7490108296214766,0.12761496
5,gender,income,k-anonymity,10,10,0.4260544452950038,0.35528382405896364,0.017201590761803276,0.2310510300964321,0.09245143431891678,0.7876772082878953,0.7953757225433526,0.790639364814041,0.8001691689574963,0.7872721548457826,"[[3439 1002]
 [ 945 3784]]",0.16991335800555624,2.4372819484416857,0.12611248
5,gender,income,k-anonymity,25,25,0.4520271591793701,0.3946160278532081,0.00862972303284415,0.2648339360681643,0.07159212328015974,0.7742639040348964,0.7804412388629614,0.7829325388380507,0.777965743286107,0.7741438714178789,"[[3421 1020]
 [1050 3679]]",0.10420524961786293,1.4148328304290771,0.09060656
5,gender,income,k-anonymity,50,50,0.48199739392078916,0.46124515266837196,0.010537328976051863,0.2759333946690242,0.02327363238383251,0.770556161395856,0.7699540782855894,0.7971473851030111,0.7445548741805879,0.7713992565003367,"[[3545  896]
 [1208 3521]]",0.08444346747857494,1.5574396848678589,0.07454655
5,gender,income,k-anonymity,75,75,0.5005839499888391,0.48963850371095186,0.012461341647226787,0.2947420305817794,0.016415707082067854,0.7661941112322792,0.7660920794239581,0.7913004282172639,0.7424402622118841,0.7669643328623031,"[[3515  926]
 [1218 3511]]",0.0755636095140674,1.0949329137802124,0.06784272
5,gender,income,k-anonymity,100,100,0.45004485944831074,0.3889620389493973,-0.005673165889721665,0.26657554830349073,0.03431658283444461,0.7723009814612868,0.7742214532871973,0.7922106660765657,0.75703108479594,0.7727961098377358,"[[3502  939]
 [1149 3580]]",0.08271779032179813,0.8685436248779297,0.07095146
6,gender,income,k-anonymity,1,1,0.34232872798376146,0.2025213150930969,0.005644498428548084,0.1649052028343108,0.09703489330367943,0.8135223555070883,0.8243992606284658,0.8089480048367593,0.8404522613065326,0.8123517565067029,"[[3446  948]
 [ 762 4014]]",1.5821713439776623,1.3452600240707397,0.2314478
6,gender,income,k-anonymity,2,2,0.3863347998412976,0.2519139160717877,-0.0014900695880371018,0.22495967601188283,0.07307140436357551,0.8,0.8134662327095199,0.7909414556962026,0.8373115577889447,0.7983781275517323,"[[3337 1057]
 [ 777 3999]]",0.36065807467585126,4.061601161956787,0.1942676
6,gender,income,k-anonymity,3,3,0.40073880585899047,0.27404671285247173,-0.001153707096517409,0.24054374523056624,0.06852082622610167,0.7952017448200654,0.8089910496338486,0.7865901898734177,0.8327051926298158,0.7935715312261505,"[[3315 1079]
 [ 799 3977]]",0.31203770611362974,3.8403874560086435,0.18551917
6,gender,income,k-anonymity,4,4,0.3932535217179945,0.2652051920193823,1.3541163104147103e-06,0.23302426462150844,0.07550046363874341,0.7953107960741549,0.8092673508789757,0.7861796643632774,0.833752093802345,0.7936398156767757,"[[3311 1083]
 [ 794 3982]]",0.2713768308273512,3.3967220802503495,0.17078492
6,gender,income,k-anonymity,5,5,0.396800223158368,0.27717441614254534,0.0032479833822846027,0.23377044390142654,0.07999194887876293,0.7924754634678299,0.8062709966405375,0.7846245294234199,0.8291457286432161,0.7908814669615716,"[[3307 1087]
 [ 816 3960]]",0.2704497356841959,4.073002656436029,0.1701082
6,gender,income,k-anonymity,6,6,0.394625783187021,0.2635607404341437,-0.0011407075799368949,0.2423801405116198,0.08060840364892474,0.790185387131952,0.8059310066572524,0.7775398987933048,0.8364740368509213,0.7881732951664712,"[[3251 1143]
 [ 781 3995]]",0.26649664862705674,3.203907304726632,0.1678633
